,id,month,year,document_type,headline,byline,page,pub_date,word_count
360,4fc0471145c1498b0d21b36d,2,1905,article,Eight Years in Exile.,na,BR86,1905-02-11T00:00:00Z,233
361,4fc0471145c1498b0d21b382,2,1905,article,Doings of English Authors and Publishers -- The Latest Announcements.,Special Cable to THE NEW YORK TIMES,BR89,1905-02-11T00:00:00Z,330
362,4fc0532a45c1498b0d250fd1,2,1905,article,Review 12 -- No Title,JOHN S. QUINCY ANDREWS,BR91,1905-02-11T00:00:00Z,292
363,4fc0532a45c1498b0d250fda,2,1905,article,Review 9 -- No Title,ALFRED HENRY GOODWIN,BR90,1905-02-11T00:00:00Z,336
364,4fc03b9345c1498b0d1e8922,2,1905,article,An Unknown Rowlands Poem.,na,BR89,1905-02-11T00:00:00Z,177
365,4fc045fe45c1498b0d216555,2,1905,article,"Old Sea Fighters.; FAMOUS FIGHTERS OF THE FLEET. Glimpes Through the Cannon Smoke in the Days of the Old Navy. By Edward Fraser, Illustrated, Cloth. Pp. 323. New York: The Macmalan Company. $1.75.",na,BR92,1905-02-11T00:00:00Z,529
366,4fc0471145c1498b0d21b36e,2,1905,article,Progress of Humanity.,na,BR89,1905-02-11T00:00:00Z,179
367,4fc0471145c1498b0d21b37d,2,1905,article,"The Nibelungenlied.; THE NIBELUNGENLIED. Translated Into Rhymed English Verse in the Meter of the Original. By George Henry Needler. Associate Professor of German in University College, Toronto. Pp. xxxv.-349. 8vo. Cloth. New York: Henry Holt & Co. $1.75.",na,BR86,1905-02-11T00:00:00Z,489
368,4fc0520845c1498b0d24b87f,2,1905,article,Review 4 -- No Title,na,BR81,1905-02-11T00:00:00Z,206
369,4fc0520845c1498b0d24b885,2,1905,article,"The Freeing of Canada.; THE OVERLORD. The Story of the Peons of Canada. By Allan McIvor, Author of ""The Bride of Glendearg."" 12mo. Pp. 423. New York: William Ritchie. $1.50.",na,BR84,1905-02-11T00:00:00Z,487
370,4fc03b9345c1498b0d1e891b,2,1905,article,Lewis and Clark Journals.,na,BR89,1905-02-11T00:00:00Z,382
371,4fc045fe45c1498b0d21655d,2,1905,article,TERRORS OF TRANSLATION.,na,BR88,1905-02-11T00:00:00Z,580
372,4fc0471145c1498b0d21b366,2,1905,article,"Famous Americans.; THE MEN WHO MADE THE NATION. An Outline of United States History from 1760 to 1865. By Edwin Erie Sparks, Ph. D. Illustrated with Reproductions of Contemporary Prints, Sketches, Fac Simlies, &c. 16mo. Pp. x.-415. New York: The Macmillan Company. $1.",na,BR84,1905-02-11T00:00:00Z,629
373,4fc0471145c1498b0d21b36f,2,1905,article,CURRENT COMMENT.,na,BR93,1905-02-11T00:00:00Z,1529
374,4fc0520845c1498b0d24b87e,2,1905,article,Review 6 -- No Title,A JERSEYITE,BR90,1905-02-11T00:00:00Z,297
375,4fc03b9345c1498b0d1e891a,2,1905,article,"Politics.; PARTY ORGANIZATION AND MACHINERY. The American State Series. By Jesse Macy, Professor of Political Science at Iowa College. Pp. xvii.-299, 16mo. New York: The Century Company. $1.25.",na,BR86,1905-02-11T00:00:00Z,646
376,4fc0471145c1498b0d21b367,2,1905,article,Book in Demand,na,BR92,1905-02-11T00:00:00Z,71
377,4fc0471145c1498b0d21b385,2,1905,article,Some Remade McClure Books.,na,BR88,1905-02-11T00:00:00Z,64
378,4fc0520845c1498b0d24b874,2,1905,article,THE BIBLE UP TO DATE.,na,BR88,1905-02-11T00:00:00Z,1009
379,4fc0520845c1498b0d24b883,2,1905,article,"""The Boy's Own Book.""",WALTER LEARNED,BR91,1905-02-11T00:00:00Z,479
380,4fc045fe45c1498b0d21655b,2,1905,article,Review 7 -- No Title,WILLIAM POTTS,BR90,1905-02-11T00:00:00Z,176
381,4fc045fe45c1498b0d216561,2,1905,article,Dr. Charles Eastman's Books.,MERRITT HENRY IRONS,BR91,1905-02-11T00:00:00Z,462
382,4fc0471145c1498b0d21b368,2,1905,article,"ABOUT AUTHORS.; What Some of Them Are Saying, Writing, or Planning.",na,BR96,1905-02-11T00:00:00Z,1559
383,4fc0520845c1498b0d24b87c,2,1905,article,"Capt. de Tonti.; A ROSE OF NORMANDY. By William R.A. Wilson. With a Frontispiece from A Drawing by Ch. Grunwald. 12mo. Pp. 378. Boston: Little, Brown & Co.",na,BR82,1905-02-11T00:00:00Z,453
384,4fc0520845c1498b0d24b882,2,1905,article,Brentano's Importations.,na,BR87,1905-02-11T00:00:00Z,81
385,4fc045fe45c1498b0d21654b,2,1905,article,LAWN TENNIS.,na,BR84,1905-02-11T00:00:00Z,1012
386,4fc045fe45c1498b0d216551,2,1905,article,That Passage in Dante.,CHARLES H. WARD,BR90,1905-02-11T00:00:00Z,293
387,4fc045fe45c1498b0d21655a,2,1905,article,This Week's Publications.,na,BR94,1905-02-11T00:00:00Z,180
388,4fc045fe45c1498b0d216560,2,1905,article,Ancient History for the Young.,na,BR89,1905-02-11T00:00:00Z,278
389,4fc0471145c1498b0d21b369,2,1905,article,Review 10 -- No Title,EBEN T. DRAYTON,BR90,1905-02-11T00:00:00Z,239
390,4fc0471145c1498b0d21b378,2,1905,article,Early Lippincott Issues.,na,BR89,1905-02-11T00:00:00Z,168
391,4fc0520845c1498b0d24b881,2,1905,article,Review 3 -- No Title,na,BR81,1905-02-11T00:00:00Z,46
392,4fc0520845c1498b0d24b88a,2,1905,article,"Early Christians.; EARLY EASTERN CHRISTIANITY. St. Margaret's Lectures, 1904, on the Syrisc Speaking Church. By F. Crawford Burkitt Cloth. Illustrated. Pp. 228. New York: E.P. Dutton & Co. $2.",na,BR92,1905-02-11T00:00:00Z,598
393,4fc0471145c1498b0d21b379,2,1905,article,"Life in Washington.; RONOR SHERBURNE. By Amada M. Douglas, Author of ""In Trust,"" ""Seven Daughters,"" &c. 12mo. Pp. 340. New York Dodd, Mead & Co. $1.25.",na,BR85,1905-02-11T00:00:00Z,307
394,4fc0499e45c1498b0d226de9,2,1905,article,H. Irving Hancock's New Book.,na,BR89,1905-02-11T00:00:00Z,315
395,4fc03b9445c1498b0d1e897f,2,1905,article,Pierre Loti.,J.C. THOMPSON,BR10,1905-02-18T00:00:00Z,109
396,4fc045fe45c1498b0d2165d0,2,1905,article,"The Author of ""Ben-Hur.""",na,BR8,1905-02-18T00:00:00Z,137
397,4fc0520845c1498b0d24b8d3,2,1905,article,LONDON NEWS.,Special Cable to THE NEW YORK TIMES,BR9,1905-02-18T00:00:00Z,212
398,4fc0520845c1498b0d24b8e2,2,1905,article,FRANCIS ASBURY.; THE HEART OF ASBURY'S JOURNAL. Edited by Ezra Squier Tipple. Illustrated. Cloth. Pp. 695. New York: Eaton & Mains. $1.50.,na,BR3,1905-02-18T00:00:00Z,531
399,4fc03b9445c1498b0d1e8977,2,1905,article,A New English Magazine.,na,BR8,1905-02-18T00:00:00Z,160
400,4fc0499f45c1498b0d226e39,2,1905,article,Marking Books.,VANITAS,BR11,1905-02-18T00:00:00Z,304
401,4fc0499e45c1498b0d226e37,2,1905,article,RABELAIS.,E. A. D,BR8,1905-02-18T00:00:00Z,640
402,4fc0520945c1498b0d24b8ed,2,1905,article,Mayne Reid.,WILLIAM M SWEENY,BR10,1905-02-18T00:00:00Z,710
403,4fc0528045c1498b0d24e5e5,2,1905,article,The Chancellor-Hewes History.,HENRY D. HARROWER,BR10,1905-02-18T00:00:00Z,522
404,4fc0499e45c1498b0d226e35,2,1905,article,STUART ENGLAND.; Mr. Joseph Jacobs Reviews George M. Trevelyan's England Under the Stuarts.*,na,BR6,1905-02-18T00:00:00Z,1740
405,4fc0520945c1498b0d24b8ee,2,1905,article,BOSTON NOTES.; Several Nature Books Well Introduced -- Morley Roberts's New Novel and Other Matters.,STEPHENSON BROWNE,BR16,1905-02-18T00:00:00Z,777
406,4fc0471245c1498b0d21b419,2,1905,article,Review 1 -- No Title,na,BR1,1905-02-18T00:00:00Z,154
407,4fc0471245c1498b0d21b409,2,1905,article,A Tale of Mystery.,na,BR12,1905-02-18T00:00:00Z,159
408,4fc0471245c1498b0d21b418,2,1905,article,John Hancock.,JAMES AUSTIN COOKE,BR10,1905-02-18T00:00:00Z,232
409,4fc0499e45c1498b0d226e33,2,1905,article,Lawn Tennis Players.,na,BR2,1905-02-18T00:00:00Z,194
410,4fc0528045c1498b0d24e5e8,2,1905,article,Limited Edition of Swinburne.,na,BR13,1905-02-18T00:00:00Z,98
411,4fc0532a45c1498b0d251049,2,1905,article,EMPEROR WILLIAM.; Walter Littlefield's Translation of Henri de Noussanne's Lively Volume on the German Kaiser.*,na,BR4,1905-02-18T00:00:00Z,1531
412,4fc0532a45c1498b0d251058,2,1905,article,Text Book of Medical Practice.,na,BR7,1905-02-18T00:00:00Z,215
413,4fc045fe45c1498b0d2165d9,2,1905,article,Elinor Glyn's New Book.,na,BR13,1905-02-18T00:00:00Z,75
414,4fc045fe45c1498b0d2165e8,2,1905,article,Essays for Girls.; CORNER STONES. By Katharine Burrill. Pp. 227. New York: E.P. Dutton & Co. $1.25 net.,na,BR11,1905-02-18T00:00:00Z,486
415,4fc0471245c1498b0d21b408,2,1905,article,The Forbidden Land.,na,BR9,1905-02-18T00:00:00Z,571
416,4fc0532a45c1498b0d251048,2,1905,article,Automobiles.,na,BR12,1905-02-18T00:00:00Z,525
417,4fc0532a45c1498b0d251057,2,1905,article,"MOSCOW AND 1812.; THE MOSCOW EXPEDITION. Extracted from Thiers's ""Histoire du Consulat et de L'Empire."" Volume XIV. Edited, with introduction and explanatory notes, by Hereford B. George. With maps. Cloth. Pp. 312. New York: Henry Frowde, (the Oxford Press.)",na,BR4,1905-02-18T00:00:00Z,662
418,4fc045fe45c1498b0d2165d8,2,1905,article,"How to Feed Infants.; THE THEORY AND PRACTICE OF INFANT FEEDING. With Notes on Development. By Henry Dwight Chapin, A.M., M.D., Professor of Diseases of Children at the New York Post-Graduate Medical School and Hospital Second Edition, Revised. With Numerous Illustrations. 8vo. Pp. 342. New York: William Wood & Co.",na,BR7,1905-02-18T00:00:00Z,386
419,4fc0471245c1498b0d21b407,2,1905,article,"""The Right Life"" Series.",na,BR6,1905-02-18T00:00:00Z,134
420,4fc0471245c1498b0d21b416,2,1905,article,WITH KUROPATKIN.; The Narrative of a War Correspondent Within the Russian Lines.*,na,BR13,1905-02-18T00:00:00Z,1599
421,4fc0471245c1498b0d21b41f,2,1905,article,Eighteenth Century Caricaturists.,na,BR4,1905-02-18T00:00:00Z,96
422,4fc045fe45c1498b0d2165d7,2,1905,article,"TALES BY TARKINGTON; IN THE ARENA. Stories of Political Life. By Booth Tarkington. Illustrated by A.I. Keller, Power O'Malley and J.J. Gould. One volume, Pp. 276. New York: McClure, Phillips & Co.",na,BR5,1905-02-18T00:00:00Z,849
423,4fc0471245c1498b0d21b41e,2,1905,article,A Story of Crime.,na,BR6,1905-02-18T00:00:00Z,268
424,4fc0499f45c1498b0d226e3a,2,1905,article,Review 4 -- No Title,na,BR1,1905-02-18T00:00:00Z,144
425,4fc0499f45c1498b0d226e40,2,1905,article,Deckel Edges and Uncut Leaves.,J.A. JUDSON,BR11,1905-02-18T00:00:00Z,415
426,4fc0520845c1498b0d24b8e9,2,1905,article,DEATH IN THE WILDS.; Dillon Wallace's Story of the Ill-Fated Labrador Exploring Expedition.,na,BR2,1905-02-18T00:00:00Z,1575
427,4fc0532a45c1498b0d25105e,2,1905,article,SCIENTIFIC PROGRESS.; A New History of Science Edited by Dr. Henry Smith Williams.*,na,BR3,1905-02-18T00:00:00Z,1113
428,4fc045fe45c1498b0d2165d6,2,1905,article,The Hawthorne Centenary.,na,BR9,1905-02-18T00:00:00Z,336
429,4fc045fe45c1498b0d2165e5,2,1905,article,Ouida.,ALTA,BR10,1905-02-18T00:00:00Z,222
430,4fc0471245c1498b0d21b40e,2,1905,article,Ancient Sculpture.,na,BR12,1905-02-18T00:00:00Z,78
431,4fc0471245c1498b0d21b414,2,1905,article,The Thackeray Country.,na,BR9,1905-02-18T00:00:00Z,354
432,4fc0499f45c1498b0d226e3b,2,1905,article,The Village Press.,na,BR12,1905-02-18T00:00:00Z,72
433,4fc0499f45c1498b0d226e41,2,1905,article,Andrew Lang's New Essays.,na,BR9,1905-02-18T00:00:00Z,142
434,4fc0532a45c1498b0d251045,2,1905,article,"""The Purple Parasol.""",na,BR13,1905-02-18T00:00:00Z,33
435,4fc0532a45c1498b0d25104e,2,1905,article,Mares' Tails.,D.E,BR11,1905-02-18T00:00:00Z,113
436,4fc0532a45c1498b0d251054,2,1905,article,Books That Sell Well.,na,BR12,1905-02-18T00:00:00Z,307
437,4fc03b9445c1498b0d1e8980,2,1905,article,"Poe's ""Ulalume"" to be Sold.",na,BR8,1905-02-18T00:00:00Z,222
438,4fc045fe45c1498b0d2165cf,2,1905,article,Henry James.,OPTIMIST,BR11,1905-02-18T00:00:00Z,287
439,4fc045fe45c1498b0d2165d5,2,1905,article,WORLD HISTORY.; Five More Volumes of the Anthology of Historical Writings of All Ages.*,na,BR4,1905-02-18T00:00:00Z,830
440,4fc045fe45c1498b0d2165e4,2,1905,article,"THOMAS MOORE.; STEPHEN GWYNN'S NEW BIOGRAPHY OF THE AUTHOR OF ""LALLA ROOKH"" AND ""IRISH MELODIES.""*","Written for THE5 NEW YORK TIMES BOOK REVIEW by HORATIO SHEAFE KRANS, Author of ""William Butler Yeats and the Irish Literary Revival."" HORATIO S. KRANS",BR1,1905-02-18T00:00:00Z,2491
441,4fc0520845c1498b0d24b8d8,2,1905,article,"""A Daughter of To-Day.""",H.G,BR10,1905-02-18T00:00:00Z,191
442,4fc0532a45c1498b0d25103e,2,1905,article,Shakerism.,na,BR12,1905-02-18T00:00:00Z,134
443,4fc0532a45c1498b0d251044,2,1905,article,"""Quits"" and ""The Initials.""",F.W.H,BR10,1905-02-18T00:00:00Z,315
444,4fc0532a45c1498b0d251053,2,1905,article,Times Building in Etching.,na,BR8,1905-02-18T00:00:00Z,66
445,4fc0532a45c1498b0d25105c,2,1905,article,CURRENT COMMENT.,na,BR11,1905-02-18T00:00:00Z,812
446,4fc03b9445c1498b0d1e897b,2,1905,article,Review 2 -- No Title,na,BR1,1905-02-18T00:00:00Z,158
447,4fc045fe45c1498b0d2165ce,2,1905,article,Sayings and Battles.,na,BR13,1905-02-18T00:00:00Z,233
448,4fc045fe45c1498b0d2165d4,2,1905,article,Elmore E. Peake's Working Hours.,na,BR6,1905-02-18T00:00:00Z,217
449,4fc045fe45c1498b0d2165e3,2,1905,article,THE NATIONAL LIBRARY.,na,BR8,1905-02-18T00:00:00Z,680
450,4fc0471245c1498b0d21b41b,2,1905,article,Review 5 -- No Title,na,BR1,1905-02-18T00:00:00Z,75
451,4fc0520845c1498b0d24b8e6,2,1905,article,Review 3 -- No Title,na,BR1,1905-02-18T00:00:00Z,183
452,4fc0532a45c1498b0d251052,2,1905,article,THE GAME OF BRIDGE.,na,BR9,1905-02-18T00:00:00Z,466
453,4fc045fe45c1498b0d2165dc,2,1905,article,PHILOSOPHY AND POLITICS.,na,BR8,1905-02-18T00:00:00Z,765
454,4fc045fe45c1498b0d2165e2,2,1905,article,TOPICS OF THE WEEK.,na,BR1,1905-02-18T00:00:00Z,211
455,4fc0471245c1498b0d21b41a,2,1905,article,Religion in Japan.,na,BR13,1905-02-18T00:00:00Z,73
456,4fc0520845c1498b0d24b8df,2,1905,article,"""Alonzo and Melissa.""",EDMUND PLATT,BR10,1905-02-18T00:00:00Z,289
457,4fc0532a45c1498b0d251042,2,1905,article,English Social Development.,na,BR9,1905-02-18T00:00:00Z,366
458,4fc0532a45c1498b0d25104b,2,1905,article,"""The Sea-Wolf.""",GROVE DALLAS,BR10,1905-02-18T00:00:00Z,308
459,4fc0532a45c1498b0d251051,2,1905,article,EVOLUTION.,THOMAS M. SHACKLEFORD,BR12,1905-02-18T00:00:00Z,1575
460,4fc045fe45c1498b0d2165d2,2,1905,article,FROM READERS.,JOHN R. SPEARS,BR10,1905-02-18T00:00:00Z,663
461,4fc045fe45c1498b0d2165db,2,1905,article,NEW ENGLAND.; A Glance at the Fifth Volume of the Admirable New History of North America.*,na,BR5,1905-02-18T00:00:00Z,855
462,4fc0471245c1498b0d21b410,2,1905,article,Last Volumes of the Lucas Lamb.,na,BR12,1905-02-18T00:00:00Z,387
463,4fc0520845c1498b0d24b8d5,2,1905,article,A Handy Desk Webster.,na,BR11,1905-02-18T00:00:00Z,180
464,4fc0520845c1498b0d24b8de,2,1905,article,Forman's New Book.,na,BR2,1905-02-18T00:00:00Z,94
465,4fc0520845c1498b0d24b8e4,2,1905,article,"A UTOPIAN SCHEME.; THE HARRIS-INGRAM EXPERIMENT. By Charles E. Bolton, M.A. Pp. 442. 16mo. Cleveland: The Burrows Brothers Company. $1.50.",na,BR16,1905-02-18T00:00:00Z,807
466,4fc0532a45c1498b0d25103b,2,1905,article,GENEALOGIES.,na,BR6,1905-02-18T00:00:00Z,686
467,4fc03b9445c1498b0d1e8975,2,1905,article,Job and Americanisms.,SARAH JEANNETTE BURKE,BR10,1905-02-18T00:00:00Z,158
468,4fc03b9445c1498b0d1e897e,2,1905,article,British East Africa.,na,BR4,1905-02-18T00:00:00Z,115
469,4fc045fe45c1498b0d2165cb,2,1905,article,This Week's Publications.,na,BR4,1905-02-18T00:00:00Z,92
470,4fc045fe45c1498b0d2165e0,2,1905,article,Logic.,na,BR12,1905-02-18T00:00:00Z,75
471,4fc0520845c1498b0d24b8dd,2,1905,article,"Golf and World Politics.; MYSTERIOUS MR. SABIN. By E. Phillips Oppenheim, author of ""A Prince of Sinners."" ""Anna the Adventuress,"" &c. Illustrated by F. Ambrose Walton, 12mo. Pp. 396. Boston: Little, Brown & Co. $1.50.",na,BR6,1905-02-18T00:00:00Z,504
472,4fc03b9445c1498b0d1e89d9,2,1905,article,BOSTON NOTES.,STEPHENSON BROWNE,BR123,1905-02-25T00:00:00Z,815
473,4fc0499f45c1498b0d226e8c,2,1905,article,Limited Editions.,WILLIAM REMINGTON,BR123,1905-02-25T00:00:00Z,163
474,4fc0499f45c1498b0d226e92,2,1905,article,THACKERAY LAND.,na,BR120,1905-02-25T00:00:00Z,728
475,4fc0520945c1498b0d24b950,2,1905,article,Books That Sell Well.,na,BR118,1905-02-25T00:00:00Z,181
476,4fc0528045c1498b0d24e60f,2,1905,article,"""Ben-Hur"" in Arabic.",na,BR121,1905-02-25T00:00:00Z,78
477,4fc0532a45c1498b0d2510ba,2,1905,article,Review 4 -- No Title,na,BR113,1905-02-25T00:00:00Z,98
478,4fc0532a45c1498b0d2510c0,2,1905,article,LACLOS.,na,BR120,1905-02-25T00:00:00Z,649
479,4fc03b9445c1498b0d1e89e9,2,1905,article,Anglo-Saxon Institutions.,na,BR118,1905-02-25T00:00:00Z,348
480,4fc0471245c1498b0d21b49e,2,1905,article,"Carlyle's ""French Revolution.""",na,BR123,1905-02-25T00:00:00Z,266
481,4fc0499f45c1498b0d226e85,2,1905,article,New Schiller Volume.,na,BR125,1905-02-25T00:00:00Z,35
482,4fc0520945c1498b0d24b94c,2,1905,article,"Americans Abroad.; TWO YEARS IN THREE CONTINENTS. Experiences, Impressions, and Observations of Two Americans Abroad. By Edgar M. Condit. Illustrated. Cloth. Pp. 620. New York: The Fleming H. Revell Company. $2.",na,BR128,1905-02-25T00:00:00Z,223
483,4fc0499f45c1498b0d226e8f,2,1905,article,"""Q's"" New Novel.",na,BR121,1905-02-25T00:00:00Z,66
484,4fc0520945c1498b0d24b94d,2,1905,article,Latest Scientific Knowledge.,na,BR121,1905-02-25T00:00:00Z,313
485,4fc0520945c1498b0d24b953,2,1905,article,TO LITERARY SOCIETIES.,na,BR120,1905-02-25T00:00:00Z,134
486,4fc0520945c1498b0d24b95c,2,1905,article,GEORGE GISSING.; The Realistic Novelist's Posthumous Historical Romance.*,na,BR118,1905-02-25T00:00:00Z,1230
487,4fc0471245c1498b0d21b4c8,2,1905,article,"""A Rebel's Recollections.""",na,BR121,1905-02-25T00:00:00Z,304
488,4fc0499f45c1498b0d226e96,2,1905,article,TIBET UNVEILED.; Reviews of Important New Books on the Lhasa Mission by Perceval Landon and Edmund Candler.*,na,BR116,1905-02-25T00:00:00Z,3548
489,4fc0520945c1498b0d24b954,2,1905,article,Review 5 -- No Title,na,BR113,1905-02-25T00:00:00Z,91
490,4fc0520945c1498b0d24b95d,2,1905,article,The Fighting Temeraire.,E.A. HART,BR122,1905-02-25T00:00:00Z,121
491,4fc0520945c1498b0d24b955,2,1905,article,Review 3 -- No Title,na,BR113,1905-02-25T00:00:00Z,144
492,4fc0520945c1498b0d24b95e,2,1905,article,THE PUBLISHERS.; Plans of Some of Them -- Forthcoming New Books.,na,BR127,1905-02-25T00:00:00Z,1561
493,4fc045fe45c1498b0d216659,2,1905,article,Hancock's New Book.,na,BR122,1905-02-25T00:00:00Z,44
494,4fc045fe45c1498b0d216649,2,1905,article,TOPICS OF THE WEEK.,na,BR113,1905-02-25T00:00:00Z,199
495,4fc0471245c1498b0d21b4b7,2,1905,article,A Good Word for the Editors of The Twentieth Century New Testament.,M.N. ELROD,BR122,1905-02-25T00:00:00Z,497
496,4fc0520945c1498b0d24b957,2,1905,article,"""LITTLE BURNEY.""; AUSTIN DOBSON'S NEW EDITION OF THE DIARY AND LETTERS OF MME. D'ARBLAY, THE EIGHTEENTH CENTURY NOVELIST.*",Written for THE NEW YORK TIMES BOOK REVIEW by H.W. BOYNTON,BR113,1905-02-25T00:00:00Z,1911
497,4fc0532a45c1498b0d2510c9,2,1905,article,Dr. Brady and Custer.,CYRUS TOWNSEND BRADY,BR122,1905-02-25T00:00:00Z,595
498,4fc0520945c1498b0d24b958,2,1905,article,Col. Higginson's History.,na,BR121,1905-02-25T00:00:00Z,137
499,4fc0532a45c1498b0d2510b9,2,1905,article,"Prof. Turner's Lectures.; ASTRONOMICAL DISCOVERY. By Herbert Hall Turner. D. Se., F.R.S., Savillan Professor of Astronomy in the University of Oxford. Portraits and Diagrams. Cloth, 8vo. Pp. xii.-225. New York: Longmans. Green & Co.",na,BR126,1905-02-25T00:00:00Z,629
500,4fc0471245c1498b0d21b4af,2,1905,article,Ancient Rome.,na,BR118,1905-02-25T00:00:00Z,302
501,4fc0471245c1498b0d21b4b5,2,1905,article,"What Some of Them Are Saying, Writing, or Planning.",na,BR128,1905-02-25T00:00:00Z,933
502,4fc0471245c1498b0d21b4be,2,1905,article,Mares' Tails.,J.C,BR123,1905-02-25T00:00:00Z,159
503,4fc03b9445c1498b0d1e89db,2,1905,article,A Battle in 326 B.C.,na,BR121,1905-02-25T00:00:00Z,307
504,4fc03b9445c1498b0d1e89f0,2,1905,article,Dictionary for the Army and Navy.,na,BR123,1905-02-25T00:00:00Z,82
505,4fc045fe45c1498b0d21664f,2,1905,article,"Mrs. Atherton's Stories.; THE BELL IN THE FOG AND OTHER STORIES. By Gertrude Atherton, Author of ""Rulers of Kings,"" ""The Conqueror,"" &c. 12mo. Pp. 301. New York: Harper & Brothers. $1.25.",na,BR114,1905-02-25T00:00:00Z,591
506,4fc0471245c1498b0d21b4ae,2,1905,article,"""Two of the Guests.""",na,BR128,1905-02-25T00:00:00Z,44
507,4fc0471245c1498b0d21b4bd,2,1905,article,The York Library.,na,BR115,1905-02-25T00:00:00Z,212
508,4fc0520945c1498b0d24b959,2,1905,article,"Disraeli's ""Endymion.""",na,BR120,1905-02-25T00:00:00Z,88
509,4fc03b9445c1498b0d1e89eb,2,1905,article,Herman Whitaker's Stories.,na,BR121,1905-02-25T00:00:00Z,95
510,4fc0471245c1498b0d21b4bc,2,1905,article,Poor Alice.,A.B,BR122,1905-02-25T00:00:00Z,232
511,4fc0532a45c1498b0d2510b7,2,1905,article,Review 2 -- No Title,na,BR113,1905-02-25T00:00:00Z,180
512,4fc0532a45c1498b0d2510c6,2,1905,article,"""The Face of the Earth.""",na,BR121,1905-02-25T00:00:00Z,226
513,4fc03b9445c1498b0d1e89e3,2,1905,article,Greek Studies,na,BR114,1905-02-25T00:00:00Z,241
514,4fc045fe45c1498b0d216644,2,1905,article,Andrew D. White.,na,BR121,1905-02-25T00:00:00Z,173
515,4fc045fe45c1498b0d216653,2,1905,article,AMERICAN LITERATURE.,na,BR120,1905-02-25T00:00:00Z,766
516,4fc0471245c1498b0d21b4a3,2,1905,article,Moliere.,ROBERT WATERS,BR122,1905-02-25T00:00:00Z,373
517,4fc0471245c1498b0d21b4b2,2,1905,article,LAURENCE STERNE.; New and Interesting Material to be Found in the York Edition.*,na,BR117,1905-02-25T00:00:00Z,1068
518,4fc0471245c1498b0d21b4bb,2,1905,article,"Longfellow's ""Evangeline.""",M.E.S,BR122,1905-02-25T00:00:00Z,336
519,4fc0528045c1498b0d24e610,2,1905,article,"""Japanese Life"" in London.",na,BR119,1905-02-25T00:00:00Z,31
520,4fc0532a45c1498b0d2510c5,2,1905,article,Review 6 -- No Title,IDA H. LONG,BR122,1905-02-25T00:00:00Z,65
521,4fc03b9445c1498b0d1e89ed,2,1905,article,Dr. Wilfred Grenfell.,na,BR125,1905-02-25T00:00:00Z,78
522,4fc045fe45c1498b0d216643,2,1905,article,Some Dillingham Books.,na,BR119,1905-02-25T00:00:00Z,66
523,4fc045fe45c1498b0d216652,2,1905,article,The Wiggin-Smith Anthologies.,na,BR128,1905-02-25T00:00:00Z,72
524,4fc0471245c1498b0d21b4a2,2,1905,article,A Catholic Encyclopaedia.,na,BR120,1905-02-25T00:00:00Z,208
525,4fc0471245c1498b0d21b4ab,2,1905,article,"The Emperor Constantine.; CONSTANTINE THE GREAT. The Reorganization of the Empire and the Triumph of the Church. By John B. Firth, (Some time Scholar of Queen's College, Oxford.) Author of ""Augustus Caesar."" ""A Translation of Pliny's Letters."" Portraits and Illustrations. Pp. xiv.-368, Cloth, 8vo, New York: G.P. Putnam's Sons. $1.50.",na,BR125,1905-02-25T00:00:00Z,795
526,4fc0471245c1498b0d21b4b1,2,1905,article,"The Vice Admiral.; THE TWO CAPTAINS. A Romance of Bonaparte and Nelson. By Cyrus Townsend Brady. Author of ""The Southerners,"" ""For the Freedom of the Sea,"" &c. 12mo. Pp. 413. New York: The Macmillan Company. $1.50.",na,BR126,1905-02-25T00:00:00Z,606
527,4fc0471245c1498b0d21b4c0,2,1905,article,BABES IN THE WORLD.; THE SLANDERERS. By Warwick Deeping. 12mo. Pp. 384. New York: Harper & Brothers. $1.50.,na,BR117,1905-02-25T00:00:00Z,633
528,4fc03b9445c1498b0d1e89df,2,1905,article,A New Edition of Trollope.,na,BR121,1905-02-25T00:00:00Z,31
529,4fc045fe45c1498b0d216642,2,1905,article,The Bookseller's Point of View.,R.E. SHERWOOD,BR123,1905-02-25T00:00:00Z,605
530,4fc045fe45c1498b0d21664b,2,1905,article,Review 1 -- No Title,na,BR113,1905-02-25T00:00:00Z,215
531,4fc045fe45c1498b0d216651,2,1905,article,EARLY IRELAND.,na,BR115,1905-02-25T00:00:00Z,1572
532,4fc0471245c1498b0d21b4a1,2,1905,article,John Hancock.,JOHN TALMAN,BR122,1905-02-25T00:00:00Z,322
533,4fc0471245c1498b0d21b4aa,2,1905,article,Books in Demand,na,BR114,1905-02-25T00:00:00Z,153
534,4fc0528045c1498b0d24e60d,2,1905,article,This Week's Publications.,na,BR119,1905-02-25T00:00:00Z,147
535,4fc0532a45c1498b0d2510bc,2,1905,article,"""THE CLANSMAN.""; Its Author, Thomas Dixon, Jr., Replies with Spirit and Good Humor to Some of His Critics.","THOMAS DIXON, Jr",BR118,1905-02-25T00:00:00Z,1423
536,4fc0532a45c1498b0d2510c2,2,1905,article,Review 7 -- No Title,TILLIE SLOWBOY,BR122,1905-02-25T00:00:00Z,158
537,4fc0471245c1498b0d21b4a0,2,1905,article,OLD SALEM.,na,BR114,1905-02-25T00:00:00Z,518
